,date,open,high,low,close,volume
309,201810050910,26289,26298,26230,26271,105290
310,201810050915,26271,26334,26257,26334,66175
311,201810050920,26325,26392,26325,26365,102559
312,201810050925,26365,26392,26365,26383,66661
313,201810050930,26388,26415,26370,26392,59148
314,201810050935,26401,26406,26379,26392,68413
315,201810050940,26397,26397,26370,26370,58446
316,201810050945,26370,26370,26325,26338,122129
317,201810050950,26338,26361,26334,26347,49110
318,201810050955,26347,26370,26334,26365,92146
319,201810051000,26365,26388,26361,26365,28689
385,201810080905,26194,26253,26176,26217,138069
386,201810080910,26212,26226,26190,26217,99032
387,201810080915,26217,26253,26217,26235,38978
388,201810080920,26235,26271,26235,26253,85337
389,201810080925,26253,26280,26253,26280,61925
390,201810080930,26280,26280,26262,26271,57731
391,201810080935,26271,26289,26271,26275,103217
392,201810080940,26275,26275,26239,26262,42945
393,201810080945,26266,26293,26262,26293,10360
394,201810080950,26293,26302,26271,26298,54032
395,201810080955,26302,26302,26275,26289,18094
396,201810081000,26293,26298,26280,26280,21312
462,201810100905,26230,26244,26181,26194,165774
463,201810100910,26190,26212,26190,26203,51835
464,201810100915,26203,26203,26158,26181,82434
465,201810100920,26176,26181,26158,26181,34704
466,201810100925,26176,26208,26176,26199,14547
467,201810100930,26199,26199,26086,26086,108350
468,201810100935,26086,26109,26046,26055,158617
469,201810100940,26055,26073,26042,26046,64572
470,201810100945,26046,26073,26033,26055,124959
471,201810100950,26055,26068,26042,26064,53646
472,201810100955,26064,26145,26037,26127,255134
473,201810101000,26131,26176,26127,26172,99902
539,201810110905,25367,25497,25362,25484,443752
540,201810110910,25479,25484,25430,25443,212293
541,201810110915,25443,25470,25425,25430,101822
542,201810110920,25434,25439,25394,25412,252983
543,201810110925,25407,25434,25389,25430,431912
544,201810110930,25434,25470,25421,25457,125631
545,201810110935,25461,25470,25430,25457,93796
546,201810110940,25452,25452,25425,25448,86243
547,201810110945,25452,25511,25439,25506,128171
548,201810110950,25506,25529,25457,25461,111752
549,201810110955,25461,25488,25461,25470,56824
550,201810111000,25466,25470,25403,25403,114555
616,201810120905,24926,25029,24899,25025,218194
617,201810120910,25025,25034,24953,25002,110708
618,201810120915,25007,25020,24948,24953,178149
619,201810120920,24948,24980,24894,24975,107942
620,201810120925,24980,25020,24975,25007,280164
621,201810120930,25002,25043,24984,25043,207702
622,201810120935,25043,25052,24993,24998,113908
623,201810120940,24998,25052,24998,25025,209126
624,201810120945,25029,25065,25025,25061,115829
625,201810120950,25056,25056,25011,25025,122217
626,201810120955,25025,25061,25025,25056,82062
627,201810121000,25061,25070,25043,25065,104105
693,201810150905,25115,25133,24998,25016,78283
694,201810150910,25002,25079,24989,25025,105714
695,201810150915,25025,25052,24998,25025,124941
696,201810150920,25016,25052,25011,25025,133895
697,201810150925,25020,25020,24993,25007,72070
698,201810150930,25011,25061,25011,25047,86093
699,201810150935,25052,25065,24980,24984,88872
700,201810150940,24980,25011,24975,24984,75744
701,201810150945,24984,25025,24984,25016,40387
702,201810150950,25011,25038,24998,25038,72758
703,201810150955,25034,25065,25029,25047,47346
704,201810151000,25043,25074,25025,25061,74079
770,201810160905,25151,25232,25137,25196,149420
771,201810160910,25196,25200,25155,25164,66680
772,201810160915,25164,25164,25137,25146,20818
773,201810160920,25142,25142,25110,25137,37946
774,201810160925,25133,25155,25115,25137,13895
775,201810160930,25137,25155,25128,25128,17120
776,201810160935,25128,25137,25110,25119,11531
777,201810160940,25110,25124,25070,25110,35033
778,201810160945,25115,25115,25088,25097,16122
779,201810160950,25101,25101,25079,25088,19807
780,201810160955,25088,25115,25070,25074,52404
781,201810161000,25079,25083,25052,25056,21713
847,201810170905,25281,25304,25254,25254,99749
848,201810170910,25263,25358,25254,25358,75474
849,201810170915,25362,25430,25362,25407,192758
850,201810170920,25416,25425,25385,25403,93770
851,201810170925,25407,25448,25407,25425,57410
852,201810170930,25421,25443,25421,25443,59166
853,201810170935,25443,25452,25403,25421,54368
854,201810170940,25421,25421,25376,25394,51528
855,201810170945,25389,25389,25362,25362,34223
856,201810170950,25358,25362,25344,25353,14108
857,201810170955,25349,25389,25349,25389,41255
858,201810171000,25394,25403,25371,25394,34195
924,201810180905,25209,25236,25137,25200,126888
925,201810180910,25200,25214,25169,25173,16258
926,201810180915,25173,25187,25155,25169,18702
927,201810180920,25164,25182,25155,25160,22548
928,201810180925,25155,25173,25146,25155,38736
929,201810180930,25151,25164,25146,25160,136325
930,201810180935,25160,25214,25155,25209,60935
931,201810180940,25205,25232,25196,25205,44552
932,201810180945,25209,25218,25200,25218,23182
933,201810180950,25214,25241,25205,25227,21596
934,201810180955,25232,25254,25232,25245,41544
935,201810181000,25250,25272,25236,25268,28559
1001,201810190905,24885,24903,24858,24885,159046
1002,201810190910,24881,24917,24858,24890,103000
1003,201810190915,24890,24894,24836,24840,75672
1004,201810190920,24836,24858,24827,24836,92134
1005,201810190925,24831,24840,24746,24750,80528
1006,201810190930,24750,24773,24746,24755,49638
1007,201810190935,24750,24786,24750,24777,30950
1008,201810190940,24773,24777,24741,24755,46205
1009,201810190945,24746,24786,24746,24768,66983
1010,201810190950,24768,24827,24764,24809,60951
1011,201810190955,24813,24854,24809,24840,53872
1012,201810191000,24840,24894,24836,24894,61816
1078,201810220905,24998,25007,24953,24975,146642
1079,201810220910,24966,25020,24948,24962,82807
1080,201810220915,24957,24975,24948,24957,42787
1081,201810220920,24957,24980,24939,24966,40517
1082,201810220925,24957,24989,24957,24989,38885
1083,201810220930,24984,24998,24962,24962,15604
1084,201810220935,24966,24971,24944,24944,62883
1085,201810220940,24953,24989,24944,24989,27158
1086,201810220945,24989,25011,24984,24998,38332
1087,201810220950,24998,25029,24989,25007,49894
1088,201810220955,25011,25016,24993,25002,18927
1089,201810221000,25007,25020,24998,25002,15011
1155,201810230905,25043,25070,25016,25047,76752
1156,201810230910,25043,25061,25011,25016,86214
1157,201810230915,25016,25043,25007,25025,77279
1158,201810230920,25016,25020,24939,24939,120181
1159,201810230925,24939,24953,24930,24930,89753
1160,201810230930,24930,24944,24926,24926,43248
1161,201810230935,24921,24930,24908,24912,43786
1162,201810230940,24921,24921,24872,24872,51141
1163,201810230945,24876,24899,24858,24872,18812
1164,201810230950,24863,24881,24854,24872,243689
1165,201810230955,24872,24881,24858,24863,14757
1166,201810231000,24858,24876,24845,24849,39065
1232,201810240905,24768,24786,24705,24732,118070
1233,201810240910,24732,24741,24705,24710,164499
1234,201810240915,24714,24719,24705,24710,65135
1235,201810240920,24710,24719,24687,24710,333327
1236,201810240925,24710,24786,24705,24786,87565
1237,201810240930,24786,24791,24701,24714,54427
1238,201810240935,24710,24723,24692,24723,45265
1239,201810240940,24719,24719,24692,24692,47145
1240,201810240945,24692,24732,24678,24701,26531
1241,201810240950,24696,24710,24687,24696,39827
1242,201810240955,24701,24701,24678,24701,40661
1243,201810241000,24701,24710,24683,24701,192924
1309,201810250905,24004,24089,23905,24085,370226
1310,201810250910,24094,24103,23995,23999,348292
1311,201810250915,24004,24053,23995,24035,493022
1312,201810250920,24040,24044,23959,23972,336627
1313,201810250925,23972,23999,23936,23977,197326
1314,201810250930,23977,23986,23945,23972,45445
1315,201810250935,23972,23972,23941,23959,35077
1316,201810250940,23954,23977,23923,23959,69051
1317,201810250945,23959,24013,23959,23995,188327
1318,201810250950,23986,24044,23977,24044,176647
1319,201810250955,24040,24049,23995,23999,41302
1320,201810251000,24004,24004,23968,23972,48598
1386,201810260905,24148,24152,24013,24040,169078
1387,201810260910,24040,24040,23959,23959,120328
1388,201810260915,23963,23981,23941,23950,113651
1389,201810260920,23945,23977,23932,23959,173621
1390,201810260925,23950,23950,23909,23936,107316
1391,201810260930,23936,23945,23918,23923,73986
1392,201810260935,23918,23932,23909,23914,100318
1393,201810260940,23914,24076,23914,24040,176890
1394,201810260945,24044,24067,24008,24013,188892
1395,201810260950,24008,24022,23990,24008,127285
1396,201810260955,24008,24044,24008,24013,243606
1397,201810261000,24017,24017,23986,23986,51552
1463,201810290905,23824,23932,23783,23851,253025
1464,201810290910,23851,23891,23815,23824,142128
1465,201810290915,23815,23833,23792,23833,62098
1466,201810290920,23833,23846,23806,23815,73663
1467,201810290925,23815,23896,23806,23896,116586
1468,201810290930,23896,23923,23882,23914,47366
1469,201810290935,23918,23927,23900,23918,72587
1470,201810290940,23923,23981,23918,23959,80988
1471,201810290945,23959,23959,23927,23936,88678
1472,201810290950,23941,23950,23918,23923,37873
1473,201810290955,23923,23927,23851,23882,56764
1474,201810291000,23882,23905,23869,23896,30386
1540,201810300905,23518,23613,23432,23568,292572
1541,201810300910,23568,23581,23468,23482,88688
1542,201810300915,23486,23590,23468,23590,186387
1543,201810300920,23590,23604,23545,23563,195192
1544,201810300925,23563,23626,23536,23617,176137
1545,201810300930,23613,23613,23563,23572,123815
1546,201810300935,23572,23599,23545,23581,45060
1547,201810300940,23581,23622,23572,23617,35847
1548,201810300945,23613,23649,23613,23631,115862
1549,201810300950,23635,23730,23635,23730,129420
1550,201810300955,23730,23739,23698,23707,51877
1551,201810301000,23703,23739,23694,23721,35810
1617,201810310905,23775,23811,23698,23698,106431
1618,201810310910,23703,23739,23694,23703,96723
1619,201810310915,23703,23703,23662,23685,127696
1620,201810310920,23680,23698,23649,23662,116671
1621,201810310925,23662,23671,23644,23644,45006
1622,201810310930,23644,23658,23626,23658,223507
1623,201810310935,23662,23662,23640,23653,119351
1624,201810310940,23644,23703,23631,23635,78292
1625,201810310945,23635,23667,23631,23653,47250
1626,201810310950,23653,23694,23653,23689,71965
1627,201810310955,23680,23707,23680,23694,126137
1628,201810311000,23698,23707,23671,23707,38682
1694,201811010905,23856,23969,23856,23942,236802
1695,201811010910,23938,23987,23933,23987,105594
1696,201811010915,23987,23992,23960,23992,197068
1697,201811010920,23987,24005,23910,23919,105149
1698,201811010925,23910,23942,23910,23910,82492
1699,201811010930,23910,23910,23843,23843,38773
1700,201811010935,23847,23879,23834,23852,51281
1701,201811010940,23847,23870,23816,23870,86257
1702,201811010945,23870,23888,23852,23874,37918
1703,201811010950,23874,23879,23843,23856,33669
1704,201811010955,23861,23897,23843,23897,92957
1705,201811011000,23897,23910,23879,23897,116580
1771,201811020905,24028,24095,23987,24095,180319
1772,201811020910,24100,24113,24082,24100,76260
1773,201811020915,24100,24132,24055,24132,34293
1774,201811020920,24136,24159,24136,24159,30710
1775,201811020925,24159,24199,24145,24177,126679
1776,201811020930,24172,24190,24150,24177,35393
1777,201811020935,24177,24186,24159,24159,60279
1778,201811020940,24159,24168,24136,24141,55215
1779,201811020945,24141,24168,24136,24154,41537
1780,201811020950,24159,24213,24154,24181,163905
1781,201811020955,24186,24213,24181,24213,38495
1782,201811021000,24213,24235,24199,24235,87360
1848,201811050905,24506,24506,24339,24339,355414
1849,201811050910,24344,24393,24326,24393,118003
1850,201811050915,24393,24398,24344,24344,90902
1851,201811050920,24348,24348,24312,24317,82905
1852,201811050925,24312,24335,24289,24303,138944
1853,201811050930,24303,24308,24276,24276,75912
1854,201811050935,24280,24298,24262,24262,75771
1855,201811050940,24262,24280,24253,24267,58818
1856,201811050945,24267,24267,24249,24249,65665
1857,201811050950,24253,24262,24222,24222,41178
1858,201811050955,24217,24226,24199,24208,70765
1859,201811051000,24208,24217,24172,24190,60037
1925,201811060905,24474,24511,24398,24407,193341
1926,201811060910,24398,24407,24357,24371,49976
1927,201811060915,24366,24366,24335,24344,69114
1928,201811060920,24344,24357,24330,24335,53044
1929,201811060925,24335,24362,24303,24362,43086
1930,201811060930,24366,24434,24366,24429,224175
1931,201811060935,24429,24474,24429,24443,68600
1932,201811060940,24447,24465,24416,24425,74779
1933,201811060945,24416,24452,24416,24447,56029
1934,201811060950,24447,24497,24438,24497,99860
1935,201811060955,24497,24524,24479,24515,166666
1936,201811061000,24515,24556,24515,24533,182366
2002,201811070905,24511,24511,24456,24493,206441
2003,201811070910,24488,24538,24465,24533,202409
2004,201811070915,24538,24583,24524,24578,146835
2005,201811070920,24574,24628,24569,24628,161933
2006,201811070925,24632,24687,24632,24687,162799
2007,201811070930,24687,24736,24678,24691,264065
2008,201811070935,24691,24709,24678,24700,130204
2009,201811070940,24705,24723,24601,24605,91888
2010,201811070945,24601,24619,24524,24533,184717
2011,201811070950,24538,24560,24515,24533,78982
2012,201811070955,24538,24574,24533,24574,123140
2013,201811071000,24578,24587,24547,24560,28341
2079,201811080905,24781,24867,24781,24853,276794
2080,201811080910,24863,24903,24844,24903,339017
2081,201811080915,24903,24935,24876,24912,172643
2082,201811080920,24917,24935,24908,24912,121481
2083,201811080925,24912,24917,24835,24876,61227
2084,201811080930,24881,24885,24849,24849,49682
2085,201811080935,24849,24863,24813,24826,248498
2086,201811080940,24835,24863,24831,24844,33781
2087,201811080945,24844,24853,24835,24835,74329
2088,201811080950,24835,24867,24835,24867,54874
2089,201811080955,24872,24872,24853,24872,108107
2090,201811081000,24872,24872,24844,24849,55830
2156,201811090905,24592,24628,24556,24574,291466
2157,201811090910,24565,24628,24560,24614,234431
2158,201811090915,24619,24646,24610,24641,86881
2159,201811090920,24641,24650,24574,24583,332966
2160,201811090925,24592,24592,24560,24578,36063
2161,201811090930,24574,24623,24569,24601,42856
2162,201811090935,24596,24682,24596,24673,415485
2163,201811090940,24678,24678,24655,24655,8824
2164,201811090945,24655,24659,24641,24655,208625
2165,201811090950,24650,24673,24637,24655,230451
2166,201811090955,24655,24659,24632,24641,26924
2167,201811091000,24646,24646,24556,24560,223766
2233,201811120905,24267,24294,24231,24294,82673
2234,201811120910,24298,24357,24294,24344,61582
2235,201811120915,24339,24357,24335,24344,17525
2236,201811120920,24339,24366,24335,24357,95425
2237,201811120925,24362,24429,24362,24411,83189
2238,201811120930,24411,24434,24402,24429,68882
2239,201811120935,24434,24443,24420,24425,53447
2240,201811120940,24420,24420,24407,24411,87189
2241,201811120945,24402,24425,24398,24425,27856
2242,201811120950,24425,24443,24411,24443,71853
2243,201811120955,24438,24452,24420,24429,42236
2244,201811121000,24434,24447,24429,24438,28969
2310,201811130905,24141,24154,24032,24037,443424
2311,201811130910,24037,24086,24019,24041,232063
2312,201811130915,24041,24100,24041,24068,133001
2313,201811130920,24059,24059,24001,24005,124668
2314,201811130925,24005,24014,23978,23987,93129
2315,201811130930,23983,23992,23951,23965,136581
2316,201811130935,23969,23992,23947,23947,74099
2317,201811130940,23947,23951,23910,23910,76743
2318,201811130945,23910,23969,23910,23942,62906
2319,201811130950,23938,23992,23933,23969,43582
2320,201811130955,23974,23992,23956,23978,39974
2321,201811131000,23978,24023,23965,23996,109074
2387,201811140905,24348,24375,24317,24321,143624
2388,201811140910,24326,24335,24298,24308,102252
2389,201811140915,24308,24335,24298,24335,113500
2390,201811140920,24335,24357,24321,24353,167440
2391,201811140925,24348,24353,24294,24303,175295
2392,201811140930,24303,24303,24280,24285,163357
2393,201811140935,24289,24303,24253,24253,59090
2394,201811140940,24258,24276,24244,24267,133212
2395,201811140945,24271,24271,24240,24271,70988
2396,201811140950,24271,24285,24258,24267,52468
2397,201811140955,24267,24280,24253,24276,61069
2398,201811141000,24271,24280,24267,24271,23031
2541,201811160905,24610,24623,24520,24520,240895
2542,201811160910,24520,24560,24515,24551,135364
2543,201811160915,24547,24659,24547,24637,208670
2544,201811160920,24641,24668,24632,24646,76827
2545,201811160925,24646,24659,24637,24650,47773
2546,201811160930,24655,24655,24623,24655,183187
2547,201811160935,24655,24655,24632,24646,46427
2548,201811160940,24650,24655,24592,24614,165246
2549,201811160945,24610,24610,24574,24587,82112
2550,201811160950,24583,24596,24556,24560,45458
2551,201811160955,24560,24560,24538,24551,43383
2552,201811161000,24551,24583,24538,24565,92641
2618,201811190905,24533,24632,24520,24632,171156
2619,201811190910,24628,24655,24592,24628,40801
2620,201811190915,24628,24705,24628,24700,69495
2621,201811190920,24709,24732,24682,24682,137010
2622,201811190925,24682,24700,24678,24687,2002
2623,201811190930,24678,24678,24569,24569,81544
2624,201811190935,24574,24592,24560,24587,58949
2625,201811190940,24578,24592,24560,24583,27096
2626,201811190945,24583,24583,24547,24560,16739
2627,201811190950,24556,24569,24538,24556,12668
2628,201811190955,24560,24578,24524,24524,15500
2629,201811191000,24524,24547,24506,24506,41199
2695,201811200905,24312,24366,24276,24321,238260
2696,201811200910,24326,24348,24271,24348,165268
2697,201811200915,24348,24357,24330,24330,154243
2698,201811200920,24344,24384,24339,24384,353002
2699,201811200925,24389,24411,24389,24402,55049
2700,201811200930,24402,24420,24389,24389,305520
2701,201811200935,24389,24402,24375,24393,95657
2702,201811200940,24389,24416,24384,24416,56177
2703,201811200945,24407,24420,24389,24389,40694
2704,201811200950,24389,24389,24353,24357,43129
2705,201811200955,24353,24384,24353,24366,74107
2706,201811201000,24362,24398,24357,24389,33061
2772,201811210905,24019,24046,23983,23983,653823
2773,201811210910,23978,24032,23956,24019,318006
2774,201811210915,24023,24032,23974,23974,68849
2775,201811210920,23974,24032,23974,24023,67368
2776,201811210925,24019,24028,24014,24023,6580
2777,201811210930,24014,24019,23987,24005,267321
2778,201811210935,24001,24010,23987,23987,230706
2779,201811210940,23987,23996,23978,23987,56732
2780,201811210945,23983,23987,23956,23956,24468
2781,201811210950,23960,23974,23947,23965,82145
2782,201811210955,23965,23987,23965,23983,27758
2783,201811211000,23983,23996,23974,23978,32140
2849,201811220905,24222,24249,24208,24213,96933
2850,201811220910,24213,24226,24186,24190,61676
2851,201811220915,24190,24231,24186,24231,94785
2852,201811220920,24235,24244,24226,24235,12990
2853,201811220925,24235,24240,24222,24235,10059
2854,201811220930,24231,24262,24231,24262,14167
2855,201811220935,24262,24298,24262,24276,146701
2856,201811220940,24276,24285,24276,24276,11941
2857,201811220945,24271,24271,24249,24258,75743
2858,201811220950,24253,24258,24244,24249,40616
2859,201811220955,24249,24249,24208,24226,127946
2860,201811221000,24226,24240,24226,24235,9709
2926,201811230905,24177,24244,24177,24231,112183
2927,201811230910,24231,24244,24213,24222,40489
2928,201811230915,24222,24231,24208,24213,23036
2929,201811230920,24213,24213,24168,24177,56209
2930,201811230925,24181,24190,24172,24190,42429
2931,201811230930,24186,24186,24141,24150,76004
2932,201811230935,24150,24150,24136,24141,70543
2933,201811230940,24141,24145,24123,24132,57551
2934,201811230945,24136,24154,24136,24150,98996
2935,201811230950,24150,24181,24150,24168,122520
2936,201811230955,24168,24181,24163,24172,105004
2937,201811231000,24172,24186,24163,24186,64964
3003,201811260905,24095,24195,24073,24195,97681
3004,201811260910,24199,24204,24145,24159,97645
3005,201811260915,24168,24186,24150,24168,12183
3006,201811260920,24168,24181,24104,24145,86769
3007,201811260925,24145,24145,24113,24132,19809
3008,201811260930,24136,24145,24113,24136,20063
3009,201811260935,24136,24177,24127,24168,214202
3010,201811260940,24172,24195,24163,24195,32793
3011,201811260945,24195,24213,24177,24186,29402
3012,201811260950,24181,24181,24154,24163,120004
3013,201811260955,24163,24190,24163,24190,89844
3014,201811261000,24195,24208,24186,24199,72439
3080,201811270905,24443,24456,24371,24384,271758
3081,201811270910,24380,24380,24357,24366,69369
3082,201811270915,24362,24398,24339,24380,211107
3083,201811270920,24375,24416,24371,24411,25673
3084,201811270925,24407,24407,24384,24402,24757
3085,201811270930,24398,24434,24398,24416,20268
3086,201811270935,24420,24420,24384,24398,57067
3087,201811270940,24398,24407,24380,24407,78559
3088,201811270945,24407,24407,24380,24384,154986
3089,201811270950,24380,24389,24375,24380,77633
3090,201811270955,24380,24380,24362,24380,48090
3091,201811271000,24380,24380,24335,24335,68110
3157,201811280905,24632,24641,24565,24574,71277
3158,201811280910,24569,24587,24556,24565,34189
3159,201811280915,24560,24565,24551,24556,20706
3160,201811280920,24560,24574,24547,24547,28306
3161,201811280925,24547,24551,24524,24524,30166
3162,201811280930,24524,24542,24524,24538,20761
3163,201811280935,24542,24556,24538,24538,18265
3164,201811280940,24538,24551,24520,24524,11465
3165,201811280945,24524,24538,24520,24533,11792
3166,201811280950,24533,24556,24524,24542,9442
3167,201811280955,24542,24583,24542,24547,43988
3168,201811281000,24551,24551,24533,24542,37738
3234,201811290905,25034,25057,25007,25043,248357
3235,201811290910,25043,25070,25025,25025,132214
3236,201811290915,25025,25034,24989,25002,88994
3237,201811290920,25002,25025,24998,25007,21556
3238,201811290925,25007,25007,24975,24975,29649
3239,201811290930,24975,24993,24975,24975,23150
3240,201811290935,24971,24989,24962,24989,34611
3241,201811290940,24984,24993,24980,24984,12410
3242,201811290945,24984,24984,24966,24975,24765
3243,201811290950,24975,24975,24912,24912,24719
3244,201811290955,24908,24917,24881,24881,32795
3245,201811291000,24881,24890,24867,24881,30860
3311,201811300905,24799,24799,24727,24727,61104
3312,201811300910,24750,24768,24736,24745,18364
3313,201811300915,24750,24759,24736,24750,107826
3314,201811300920,24750,24781,24727,24736,23656
3315,201811300925,24732,24745,24723,24745,78850
3316,201811300930,24750,24772,24736,24772,25265
3317,201811300935,24763,24786,24763,24781,178169
3318,201811300940,24786,24849,24786,24822,55646
3319,201811300945,24822,24826,24790,24790,44613
3320,201811300950,24790,24808,24786,24804,26051
3321,201811300955,24804,24804,24772,24781,32925
3322,201811301000,24777,24786,24750,24759,10756
3388,201812030905,24863,24926,24831,24844,489914
3389,201812030910,24844,24872,24790,24790,674027
3390,201812030915,24790,24804,24732,24750,363437
3391,201812030920,24750,24750,24705,24736,200821
3392,201812030925,24736,24754,24714,24754,100021
3393,201812030930,24754,24790,24754,24786,25768
3394,201812030935,24786,24795,24768,24781,83331
3395,201812030940,24781,24853,24781,24840,230838
3396,201812030945,24840,24858,24813,24840,24355
3397,201812030950,24840,24872,24835,24872,16974
3398,201812030955,24872,24876,24853,24853,14432
3399,201812031000,24849,24849,24831,24844,14561
3465,201812040905,24840,24867,24795,24831,164470
3466,201812040910,24826,24849,24813,24817,40376
3467,201812040915,24817,24849,24804,24835,68459
3468,201812040920,24831,24840,24822,24831,49763
3469,201812040925,24831,24872,24831,24863,73661
3470,201812040930,24858,24867,24853,24853,46969
3471,201812040935,24849,24849,24808,24822,206453
3472,201812040940,24822,24831,24813,24822,163148
3473,201812040945,24822,24822,24754,24768,182304
3474,201812040950,24768,24772,24741,24745,144830
3475,201812040955,24741,24759,24727,24750,172760
3476,201812041000,24754,24759,24736,24741,80417
3542,201812050905,24339,24416,24339,24353,330767
3543,201812050910,24357,24407,24353,24402,88300
3544,201812050915,24402,24416,24393,24407,127144
3545,201812050920,24411,24429,24411,24425,48775
3546,201812050925,24429,24447,24411,24443,101092
3547,201812050930,24447,24470,24434,24434,97839
3548,201812050935,24434,24434,24402,24420,116241
3549,201812050940,24420,24447,24420,24443,43753
3550,201812050945,24447,24456,24416,24420,37917
3551,201812050950,24416,24429,24402,24402,80076
3552,201812050955,24402,24416,24380,24411,131373
3553,201812051000,24411,24425,24402,24407,27570
3619,201812060905,24389,24398,24330,24348,193064
3620,201812060910,24344,24348,24308,24326,111406
3621,201812060915,24321,24353,24317,24330,58788
3622,201812060920,24330,24339,24298,24308,122310
3623,201812060925,24308,24321,24298,24308,42906
3624,201812060930,24303,24317,24294,24317,17809
3625,201812060935,24317,24321,24303,24317,9381
3626,201812060940,24317,24330,24312,24321,23801
3627,201812060945,24321,24353,24317,24353,32804
3628,201812060950,24353,24389,24353,24357,80851
3629,201812060955,24357,24362,24344,24344,15564
3630,201812061000,24344,24371,24330,24371,35631
3696,201812070905,24249,24312,24249,24308,159393
3697,201812070910,24308,24330,24276,24289,116948
3698,201812070915,24285,24308,24271,24303,89925
3699,201812070920,24308,24339,24298,24317,69194
3700,201812070925,24326,24326,24298,24303,43569
3701,201812070930,24312,24317,24298,24317,25115
3702,201812070935,24317,24321,24294,24298,23085
3703,201812070940,24294,24298,24271,24271,12672
3704,201812070945,24271,24285,24249,24276,92694
3705,201812070950,24276,24289,24271,24289,57227
3706,201812070955,24289,24294,24258,24258,107222
3707,201812071000,24262,24276,24244,24271,131217
3773,201812100905,23901,23942,23856,23897,198751
3774,201812100910,23897,23960,23897,23924,87159
3775,201812100915,23924,23951,23924,23938,83722
3776,201812100920,23933,23938,23888,23897,98336
3777,201812100925,23892,23906,23874,23892,97070
3778,201812100930,23892,23892,23825,23847,99569
3779,201812100935,23838,23874,23834,23874,113813
3780,201812100940,23870,23870,23843,23847,100790
3781,201812100945,23843,23870,23834,23865,71869
3782,201812100950,23870,23928,23870,23915,154014
3783,201812100955,23915,23919,23901,23910,135288
3784,201812101000,23910,23910,23879,23897,103486
3850,201812110905,24037,24059,23960,23974,129139
3851,201812110910,23974,23987,23933,23956,107415
3852,201812110915,23956,23956,23915,23915,47891
3853,201812110920,23915,23942,23910,23938,62408
3854,201812110925,23938,23956,23915,23938,78031
3855,201812110930,23928,23942,23906,23915,50107
3856,201812110935,23906,23928,23906,23919,45248
3857,201812110940,23915,23933,23910,23924,40297
3858,201812110945,23924,23924,23888,23915,43504
3859,201812110950,23915,23924,23892,23892,54418
3860,201812110955,23888,23910,23870,23874,60168
3861,201812111000,23874,23892,23865,23888,17651
3927,201812120905,24037,24068,24005,24014,172972
3928,201812120910,24014,24068,24005,24059,154147
3929,201812120915,24064,24123,24064,24109,104197
3930,201812120920,24109,24118,24082,24095,126671
3931,201812120925,24095,24109,24091,24104,12627
3932,201812120930,24104,24109,24082,24095,171671
3933,201812120935,24095,24095,24068,24086,39340
3934,201812120940,24077,24118,24073,24113,57818
3935,201812120945,24118,24186,24118,24181,114053
3936,201812120950,24186,24199,24181,24190,89301
3937,201812120955,24190,24195,24172,24190,20850
3938,201812121000,24186,24190,24177,24186,25562
4004,201812130905,24253,24317,24253,24317,57275
4005,201812130910,24317,24344,24308,24317,43666
4006,201812130915,24317,24326,24298,24326,86088
4007,201812130920,24326,24344,24317,24321,103722
4008,201812130925,24321,24335,24312,24330,87232
4009,201812130930,24330,24348,24312,24339,136325
4010,201812130935,24339,24344,24298,24298,219844
4011,201812130940,24298,24298,24267,24280,138946
4012,201812130945,24276,24285,24267,24267,103740
4013,201812130950,24267,24289,24258,24285,120893
4014,201812130955,24289,24294,24267,24276,207782
4015,201812131000,24271,24276,24231,24244,83678
4081,201812140905,24366,24375,24335,24339,59294
4082,201812140910,24339,24348,24289,24308,130951
4083,201812140915,24303,24308,24271,24271,160240
4084,201812140920,24271,24271,24222,24226,237258
4085,201812140925,24222,24249,24213,24244,170345
4086,201812140930,24249,24249,24217,24226,274914
4087,201812140935,24226,24235,24195,24195,192476
4088,201812140940,24190,24204,24154,24154,216643
4089,201812140945,24154,24159,24100,24118,570648
4090,201812140950,24109,24127,24091,24100,454263
4091,201812140955,24100,24118,24091,24109,444323
4092,201812141000,24109,24113,24073,24095,379859
4158,201812170905,24068,24104,24050,24055,104979
4159,201812170910,24046,24095,24037,24077,54681
4160,201812170915,24082,24132,24082,24100,57145
4161,201812170920,24100,24104,24046,24064,76098
4162,201812170925,24059,24104,24059,24095,95645
4163,201812170930,24095,24118,24091,24118,59962
4164,201812170935,24118,24127,24073,24073,50338
4165,201812170940,24068,24095,24059,24068,91541
4166,201812170945,24064,24100,24055,24073,66303
4167,201812170950,24073,24073,24037,24046,93234
4168,201812170955,24041,24064,24028,24050,99664
4169,201812171000,24046,24068,24037,24064,117491
4235,201812180905,23933,23960,23897,23960,179254
4236,201812180910,23960,23992,23960,23969,147701
4237,201812180915,23974,24019,23969,24005,57007
4238,201812180920,24010,24023,24005,24014,24161
4239,201812180925,24010,24023,24001,24023,65660
4240,201812180930,24019,24028,24010,24023,9068
4241,201812180935,24023,24032,24010,24032,214090
4242,201812180940,24028,24032,23983,23996,100387
4243,201812180945,23992,24037,23983,24032,157200
4244,201812180950,24032,24055,24032,24050,483254
4245,201812180955,24050,24055,24037,24055,63134
4246,201812181000,24050,24068,24041,24068,69603
4312,201812190905,24037,24064,24019,24032,149693
