,date,y_volume_0905,y_volume_0910,y_volume_0915,y_volume_0920,y_volume_0925,y_volume_0930,y_volume_0935,y_volume_0940,y_volume_0945,y_volume_0950,y_volume_0955,y_volume_1000,y_volume_1005,y_volume_1010,y_volume_1015,y_volume_1020,y_volume_1025,y_volume_1030,y_volume_1035,y_volume_1040,y_volume_1045,y_volume_1050,y_volume_1055,y_volume_1100,y_volume_1105,y_volume_1110,y_volume_1115,y_volume_1120,y_volume_1125,y_volume_1130,y_volume_1135,y_volume_1140,y_volume_1145,y_volume_1150,y_volume_1155,y_volume_1200,y_volume_1205,y_volume_1210,y_volume_1215,y_volume_1220,y_volume_1225,y_volume_1230,y_volume_1235,y_volume_1240,y_volume_1245,y_volume_1250,y_volume_1255,y_volume_1300,y_volume_1305,y_volume_1310,y_volume_1315,y_volume_1320,y_volume_1325,y_volume_1330,y_volume_1335,y_volume_1340,y_volume_1345,y_volume_1350,y_volume_1355,y_volume_1400,y_volume_1405,y_volume_1410,y_volume_1415,y_volume_1420,y_volume_1425,y_volume_1430,y_volume_1435,y_volume_1440,y_volume_1445,y_volume_1450,y_volume_1455,y_volume_1500,y_volume_1505,y_volume_1510,y_volume_1515,y_volume_1520,y_volume_1530
43,20181204,164470,40376,68459,49763,73661,46969,206453,163148,182304,144830,172760,80417,32612,18881,68813,27288,29254,146492,113452,45002,46045,37187,48316,26738,31319,21139,30290,8967,15332,9478,46336,27121,72812,8864,12765,7831,23949,18172,23849,24855,152559,13009,50943,86481,72483,25503,23403,25819,7287,41144,41034,19261,58138,27685,29351,49223,56419,132201,124143,70686,25132,26585,39958,74520,105448,202876,117099,158188,258491,244625,308053,265537,159194,67768,160195,92885,86892
44,20181205,330767,88300,127144,48775,101092,97839,116241,43753,37917,80076,131373,27570,41384,12335,28008,31398,60288,104418,60223,18000,12615,36160,179132,182291,124292,48530,133359,26708,76217,149321,35384,62706,87795,8466,9068,3311,1567,2523,1453,29866,1283,32339,43385,8782,35712,13099,10063,53031,173638,9305,9417,13625,10996,170919,11410,18596,11762,8356,6431,7464,21116,29638,19875,24826,57620,44779,18151,98849,121510,157865,300948,158867,219706,316314,179337,80978,60499
45,20181206,193064,111406,58788,122310,42906,17809,9381,23801,32804,80851,15564,35631,89043,80685,46799,42857,200727,129146,72874,129839,108352,180858,307711,225306,40599,124395,40140,49559,73227,29191,46193,12924,35831,13802,31616,52346,124674,36673,124053,31397,23986,134356,20623,52444,134141,145365,84939,13749,55702,67498,65802,81296,43650,40245,224964,168526,93736,35302,34309,87907,43714,48183,37241,102884,57872,225140,156125,168532,79450,43418,39107,143495,231127,30787,125652,121067,143308
46,20181207,159393,116948,89925,69194,43569,25115,23085,12672,92694,57227,107222,131217,117264,15699,55839,38490,102563,39109,57764,19792,55216,45338,47362,26044,35549,63960,35615,40010,20738,43498,52425,29007,71324,43807,13776,86735,27764,119677,26362,28634,69707,25114,111623,22992,102669,40025,65192,68202,16531,22400,6911,29788,15071,34393,110382,130041,91478,194773,155755,160105,110375,112068,126458,112003,107429,160238,116646,110624,151835,86664,175032,168138,96548,168845,141446,78351,54317
47,20181210,198751,87159,83722,98336,97070,99569,113813,100790,71869,154014,135288,103486,136081,59373,107970,69455,46668,64671,157282,144443,34671,30961,99250,133524,79274,140943,69808,132601,41304,102721,20847,110742,36450,147385,36491,97900,13349,38456,37800,100844,196435,50915,547271,77688,28946,33334,30655,14784,37112,30493,29739,54320,16082,79345,195935,115786,97171,74170,286838,72888,206697,73878,73216,163801,176077,275967,330724,167075,225714,243466,260347,285460,220990,237240,163107,176334,1201735
48,20181211,129139,107415,47891,62408,78031,50107,45248,40297,43504,54418,60168,17651,11799,57787,140382,57255,114770,89259,301596,143488,345730,144829,198193,165192,221855,84027,28026,50597,70939,41387,46931,42785,48728,32790,20061,48304,148155,121962,256161,108486,64830,264737,75302,195279,208723,118295,111873,37970,194145,72332,42883,138804,18849,35399,7493,7521,153596,143260,139638,92744,173230,51853,111546,148129,255354,239963,134130,226338,131851,165518,141067,152637,116669,202575,224632,61314,1326356
49,20181212,172972,154147,104197,126671,12627,171671,39340,57818,114053,89301,20850,25562,52985,166866,63560,141350,96042,155140,131588,150568,142205,201833,64093,180182,58905,109830,45660,275205,134514,25144,74110,60770,46174,123564,37337,23486,118760,175963,23572,124253,26427,31607,40435,26527,97671,81126,113634,37959,98611,53758,132052,46276,253714,116513,95028,78110,104021,202841,284684,114074,297607,215756,114316,160422,164982,184717,170051,227006,288987,102877,154015,333360,136210,215036,118787,163407,2170763
50,20181213,57275,43666,86088,103722,87232,136325,219844,138946,103740,120893,207782,83678,119560,174347,353977,308523,67875,174076,93221,120072,205843,93061,134114,207961,113173,120130,343141,192993,222250,109814,185713,125154,159961,124228,145968,118432,99749,125274,82255,129822,140198,139654,122408,34661,42947,102380,122426,187247,89911,49347,65990,73823,72456,102988,111721,390336,222810,117560,58534,203335,142842,238585,121560,154236,83332,300868,167348,333165,167055,151327,77416,137251,368895,325812,223243,227622,874444
51,20181214,59294,130951,160240,237258,170345,274914,192476,216643,570648,454263,444323,379859,153486,139788,109667,107167,140524,234862,81847,163468,191171,144464,205310,237996,240348,59785,141191,106348,106921,163720,107077,44621,109895,160577,39061,46650,52883,44501,165567,168671,74873,213278,128923,133367,99977,99553,66627,60835,234214,148147,64770,77054,86918,43020,58656,65355,65781,49537,67910,75041,222729,121004,64699,98481,105854,121465,102543,112540,89753,89774,107536,102351,195572,76562,62533,68826,1289102
52,20181217,104979,54681,57145,76098,95645,59962,50338,91541,66303,93234,99664,117491,113424,46696,19536,15346,32752,57839,7268,21318,141406,80838,12700,110733,81465,10408,3557,252866,193996,198216,166333,105379,165602,91338,204091,81388,167946,53799,27265,55766,29075,51708,62311,104480,146727,28471,39414,47719,37562,36584,56654,58166,63798,64115,122126,147767,68836,82076,74361,42987,50827,118661,94427,43744,202534,149279,30915,117400,163534,30073,36362,55777,291107,148819,92834,52996,1244320
53,20181218,179254,147701,57007,24161,65660,9068,214090,100387,157200,483254,63134,69603,96732,122303,133677,51592,84278,8290,69153,32260,74198,74410,25065,24351,14184,18384,49291,70719,43990,51603,22846,9162,4201,28887,46121,20671,43486,35912,97928,99905,23056,43703,18281,47344,81639,22954,29453,23186,29414,7024,28478,23660,19064,33289,21577,22379,44314,23449,71212,78211,73422,62533,83875,105796,128466,62765,76604,71065,58523,29741,81238,81699,56150,35951,81217,191192,54442
54,20181219,149693,224895,25448,127053,7879,33441,198585,173396,116912,59968,60712,32055,31935,159544,230468,248119,77169,37062,94679,137293,98849,105776,217196,67437,39753,30600,37141,33911,147423,36806,65199,23769,27469,20906,28752,123140,62427,65237,15721,59925,81548,134044,23964,100075,38220,25998,54145,20827,66769,20745,26386,83878,117017,143025,126450,85297,125252,66670,194569,79457,99710,74334,113746,43545,38269,79578,238038,59318,208375,35401,77707,50115,107236,107244,110915,83516,20394
55,20181220,227730,157621,63158,62591,176885,165031,259968,227423,127895,121045,114281,63370,219991,103808,159726,158941,178831,82277,63219,69438,39270,31841,88075,31365,10100,25020,63420,146396,75587,154662,82635,28009,25196,144737,21970,28666,55858,42710,51782,27541,54304,31850,69289,131582,29224,22400,12841,118492,27803,39177,15747,74992,47114,53046,91563,23140,127056,24868,66633,61407,56275,46875,52484,67604,84371,51103,62477,63161,77758,93607,70878,67014,98667,156128,67111,116379,85330
56,20181221,57714,41310,95755,121193,142141,167511,94016,97445,68932,44385,92086,62151,68868,40530,105867,78328,37855,27684,52093,38964,42901,16570,75217,74325,61856,36508,68038,56400,47382,46142,26022,4897,32462,42457,6589,35128,10114,65376,46798,48933,58436,38247,37825,93879,51165,46973,33820,28060,25058,42170,36486,76658,55708,81417,168367,151784,143255,83918,81671,89972,48169,56862,193655,177225,109867,154657,183566,111145,126303,48007,116432,63897,150961,64665,98547,52665,86729
57,20181224,102231,51181,31167,138152,33150,130638,214095,124912,109797,54992,33622,57724,104166,63027,117940,36215,154269,44882,32466,25300,42152,31035,35778,34094,20599,20259,132816,93438,44212,19301,20025,14231,140772,37993,54577,101596,27087,22798,25926,28491,16966,11033,125818,140219,20517,27134,14703,171137,98278,27751,17702,74018,30319,77441,13416,16268,9183,37923,98869,35271,16710,71649,26017,13330,9811,159303,30699,32423,33785,159316,32484,34158,42616,25717,117590,53249,230118
58,20181226,194224,66417,102062,39547,49429,120692,222096,79869,84339,165733,17959,105648,23301,66199,67021,74413,220373,52896,150208,118244,243655,147666,60721,29716,90238,30909,12172,20891,14688,163546,20459,68583,71849,50121,27442,23811,77731,32360,15264,21619,14995,22643,22016,14106,15685,59078,52384,59325,8797,16543,95327,80246,108940,47308,65105,128219,83935,171752,177315,239647,249269,166029,414531,288614,128400,70265,41566,136559,126139,111205,102060,105256,99281,165055,245565,128036,298660
59,20181227,277125,167041,115080,290217,139007,81440,79158,41880,80981,18452,37025,24843,43875,54008,70085,63069,90454,36597,52975,63653,45979,163309,129641,81102,109095,175825,65997,60096,51473,60028,28743,11509,16883,17234,14547,11964,49495,18974,11502,10926,14595,15615,22925,12246,45158,23545,27164,23007,14114,31265,28976,37948,54179,50068,48162,71094,76648,67439,45159,74188,114340,87429,76703,102152,139515,64376,122755,119160,114557,143218,140272,131758,175220,139297,132806,48949,296934
60,20181228,207728,170869,67291,102540,217856,104108,51687,45524,18134,94592,10925,19152,49132,73819,25889,60432,35816,17616,11803,17665,18656,12995,17859,17152,22945,14820,34576,40823,24924,7293,20726,4601,63593,28460,48055,4030,19663,6191,9859,31619,12734,17724,124116,83607,40530,4113,30637,10480,20679,27850,37344,11789,8983,18496,53138,12371,28784,29045,35159,48189,39189,59939,20635,42856,96882,58853,63035,49944,93908,73427,172251,101054,150113,207969,191855,121789,60199
61,20190103,253661,260317,129098,111838,73651,90747,116539,121602,56239,34906,22460,96991,148559,54395,14628,63649,27201,19002,34547,33037,34599,55484,66281,39715,12817,11114,21421,15980,7948,11350,22648,40066,27593,7379,16669,12304,16093,36837,26879,14242,6633,3661,59300,6946,15166,5368,15011,22235,5194,18338,12928,10237,8902,5656,25849,28294,16119,6940,6235,29560,17439,11422,28417,52711,134699,120995,96426,110333,145817,71775,26113,34239,96466,71382,100622,66952,91022
62,20190104,131443,78645,122983,144795,134220,101745,48154,139782,61296,159092,35844,95890,82064,50980,36737,44487,22766,37921,34833,99357,58771,36022,43787,49838,15472,25218,14650,20587,27913,21630,25624,34688,19840,26519,17836,29761,17178,92675,30785,32923,25706,37214,16813,18571,11259,13719,22853,77534,38090,59886,94687,19695,6624,7538,22676,71218,35200,47515,30631,77324,59171,114053,93750,120288,87329,168917,178573,181942,115267,251342,206710,162013,145566,58651,64709,85250,111917
63,20190107,313696,207217,109926,70807,50278,130046,132158,61755,86859,31874,41371,14137,31113,37409,26850,39107,52534,38423,50351,9844,16259,17851,21652,13744,47866,40470,24478,23010,83845,48541,17458,21257,28822,4543,12949,13358,20757,32639,12636,13819,26594,37107,31307,13797,10053,7296,7124,44835,11664,15812,3040,5034,28833,18338,21660,17630,47361,8034,10581,27977,47726,63305,38098,13791,25583,16361,11789,91410,84067,79812,48819,47611,41201,63364,66984,49404,31260
64,20190108,134994,120678,93747,95951,99614,39593,48184,47394,93348,27917,93518,87703,33067,19572,20689,20725,1972,28681,40332,31956,34461,100784,57495,74354,4365,47687,22646,20852,18625,4262,17754,36801,9267,59194,17818,24252,32644,12180,14345,9175,23373,52501,32718,9843,5171,33755,15364,102423,26030,18015,16603,20167,21619,9814,21720,28609,21279,7763,28864,46470,49021,103870,50213,59545,53472,63921,28546,57961,31908,37676,127770,49551,111809,89924,127389,163273,88475
65,20190109,123841,88691,134240,130681,158232,43649,48168,94887,32679,62060,80068,95620,45124,63075,35465,63424,31842,20551,64433,55119,48031,105749,122123,108994,60197,36884,62421,93048,36169,21872,109420,58364,55572,33386,26511,41126,29701,58795,29884,14987,9595,19314,17388,23410,12540,15157,18169,40142,24514,39784,37541,24404,26775,19164,20480,30901,23280,18661,44678,53825,42039,17690,19281,13936,32260,103585,40147,41714,23205,17798,13569,50552,98216,44790,79440,35073,41576
66,20190110,223109,200123,179693,57742,48105,68251,62013,115958,73717,12038,29309,8802,9692,51786,4387,46090,12808,6019,7799,19015,8308,7153,5456,21405,17764,16959,5693,5765,19286,8327,5009,2170,26703,5714,3739,2513,26995,27365,8549,6998,12619,17149,9746,12026,9820,17056,18360,41394,39035,2065,11613,3850,26407,5509,22675,16729,4709,13564,30602,73380,39475,39805,53388,57681,66723,71234,58303,60192,65517,51622,54030,47893,42807,56908,168180,152428,69896
67,20190111,287564,86909,126387,104809,189718,73083,88903,55771,49356,13929,15040,34902,39564,29232,14538,33839,32291,11779,35760,11439,35275,24568,69422,33861,63709,38781,18548,11073,8779,18633,99715,52155,157194,35221,318230,270662,10480,7400,40677,55330,8796,8291,37465,66626,10251,97816,127105,7158,40081,5919,1306,11104,53949,39384,27638,51816,48385,22272,27921,25000,100421,42024,43732,42078,65733,130415,57360,40904,89586,46155,17119,52101,34827,20330,43557,36483,130792
68,20190114,216159,135114,184327,107026,139039,14088,5188,13136,39457,22234,14426,16364,15486,18349,17734,13110,24530,4572,42820,35251,80040,64194,8697,22805,8349,16023,6349,7175,10546,5480,12232,15603,4673,7042,2175,9291,9929,16567,4342,1283,19874,2224,16435,1863,11724,1714,11798,2063,1542,22100,11755,8675,16760,12097,5516,4160,3490,16926,3550,7464,8138,3591,11275,33655,12649,16651,17213,45607,18200,13597,33676,24032,46471,69983,67816,50825,104481
69,20190115,196654,220108,71921,280830,72019,39131,100984,29346,30140,28692,19856,10553,99126,80522,31010,9758,21425,19716,28757,29896,36894,7593,11982,10102,35088,13987,16908,6437,21564,4025,43771,4474,13526,2105,12927,4363,69576,58023,34637,14598,13624,6315,9254,10744,5434,2882,14479,7106,11032,4235,26294,12314,5821,8959,23119,8569,17593,48368,24624,26718,36340,61658,44681,104010,182398,201664,123377,70719,44449,58538,85564,95093,65643,92468,80741,121946,78583
70,20190116,411268,229013,196866,18245,4607,44724,51216,41179,21884,16162,4571,22128,61352,13621,54434,6847,22079,39022,18973,23250,9788,36207,16303,21210,12575,17640,16618,19632,14793,22841,19609,7387,12980,15227,9136,22447,17171,3632,9240,6714,8869,4299,4203,3127,11790,4561,5375,11812,5011,14892,2755,45027,15256,23782,49300,36587,23425,86728,62811,60319,89486,77485,67657,63150,85041,67627,123323,99308,125831,81588,89905,95603,106827,102756,97258,70432,124449
71,20190117,208532,199159,182913,123829,102100,102313,108982,60671,20849,40976,92805,18719,45790,30673,16541,18825,17920,83200,49438,49066,59592,40006,33604,23882,33228,12277,66675,50901,39008,37624,37848,46208,9804,41273,10035,16419,39166,36894,11486,11078,73727,6787,9014,12480,8198,19348,9889,16741,38066,24662,27851,34291,35115,115796,68998,51080,44090,29097,25634,34525,77496,45997,73063,43012,136160,23488,138139,20671,144295,149039,44617,36655,25652,129449,27246,22582,71643
72,20190118,215036,200691,102981,184520,98750,108775,66678,108614,30702,22615,29049,16085,17731,17132,32384,20739,49678,64778,81077,26123,43815,25323,27320,19817,75181,18901,59019,133872,65709,25609,15155,12815,15641,16338,13948,7451,8144,13156,18141,21992,19438,8779,3090,10795,4211,5297,2919,4666,3434,1970,419,807,14571,9437,35644,25161,85741,8293,3170,14056,37119,6865,39194,58265,105692,22751,23684,9277,22620,33495,17229,193681,83065,122439,177163,42333,126957
73,20190121,236181,81540,70847,94442,73421,167173,128313,85247,43824,51853,39418,26968,40782,58566,73351,149666,67878,56620,89616,23867,115945,59931,18748,14966,57578,24333,29018,121856,146777,165238,53266,74840,44366,2770,6859,8020,24919,5198,1949,12415,5209,2179,7871,2944,4350,2559,2451,29302,8989,7639,18859,15035,6318,11184,3428,12431,2683,10263,7693,12530,11092,22151,9701,76461,62208,53361,36358,91740,96154,102083,104266,140357,34362,36244,27753,30869,140594
74,20190122,235459,152128,144420,44256,76658,47493,90234,46647,61416,61845,188799,157594,119575,186549,172788,102532,62125,49229,83287,62667,70819,35800,113670,53309,42543,20770,21480,14147,19292,19714,18359,21477,43670,29638,29545,15123,15110,20437,14970,89379,20266,17932,19968,27147,16664,22048,26784,25680,31600,18110,24251,30763,75140,20224,27399,31626,19956,16669,24105,31807,34876,22270,15837,25056,46369,80782,65404,53966,37766,53311,79864,69561,39300,36834,187820,31120,155654
75,20190123,120587,123477,36188,99191,43715,49995,26690,21743,14269,45819,14915,103173,8588,13667,32287,26019,13815,71695,165044,293254,93603,68509,61996,87027,143156,81521,45801,22279,22820,42141,24518,18977,33693,15512,13955,63528,19213,25327,20622,25206,17413,15237,34397,18753,15828,16538,13886,16239,18868,23006,20156,27215,21003,25939,41950,37686,30121,47364,27807,21825,59631,30975,19641,42096,119557,34036,31597,11862,28999,40347,28190,25032,17293,26323,157277,71700,76508
76,20190124,198638,187094,264891,54435,240513,231547,79915,35583,28552,19399,18234,23064,117936,64150,23768,63735,81747,21293,34738,18599,39232,29987,11498,43985,34620,29988,26267,20275,22439,21084,40976,44380,25518,14706,30266,28908,23477,23338,27002,13898,16911,43202,16851,17838,33756,55941,17856,11627,25009,11625,20813,22698,39118,22202,23257,75320,105247,25661,21853,77290,83771,123116,31690,32018,80027,72085,44091,30981,52878,50607,110851,123599,49779,75518,120743,17342,68327
77,20190125,338769,90173,174720,98266,80004,70490,90351,83719,69175,71943,138924,31377,26352,134715,71578,64543,27341,16648,61194,27214,22832,87463,113440,17337,32730,15356,51126,110547,85752,98183,94797,100044,63028,70028,98483,46910,65558,101275,66542,90220,75806,53550,96940,113345,88849,121256,128069,54889,116730,29778,124780,39354,213552,99546,137340,87804,57936,96534,46652,71121,115206,64339,174442,148763,61405,69864,78429,56682,88269,136102,109110,112978,92693,96073,87839,79359,92874
78,20190128,333005,153904,227393,170153,100503,31434,66319,59702,118162,9883,6134,11429,8619,9444,11700,14706,15091,12311,87247,31133,17129,10251,62646,85752,52590,98018,15787,37430,37134,5892,9587,7000,18895,12064,31031,14024,31837,30393,30394,21156,21791,74396,27455,33859,19111,14241,22334,19584,62780,59287,50083,84193,111783,60135,80544,87861,47447,96785,75921,110988,69133,79548,85703,81183,131470,93511,202150,81282,83654,189435,205178,193632,158662,165407,142623,110111,278311
79,20190129,214557,199188,144408,107700,201016,118098,124900,136405,320564,158180,75100,128560,43289,30200,26834,94550,34543,21483,34606,24660,32224,59067,42295,38923,30777,27669,19262,24325,28749,16566,16796,38515,34853,16669,39886,22534,32472,9684,56376,16976,14669,15229,6926,55666,5785,9551,22042,13048,13808,16320,6624,28494,24981,7231,17430,16805,13523,42217,62452,92468,24701,15009,49213,43237,26472,52275,47375,148442,132843,151613,150793,51556,110151,94466,213462,227446,66589
80,20190130,304284,210436,177223,127462,94599,32899,45655,38815,41864,45621,27563,58114,97838,47572,78188,57394,60637,494500,71507,37603,52166,76877,146257,108516,27289,129829,24795,29681,22851,76406,35178,26534,19388,20061,19948,30703,47088,28724,40847,25909,81382,23966,29599,26738,26701,21007,27329,31627,65942,41344,55334,114273,154828,81585,50845,75978,164211,49101,107144,279982,77489,133559,223229,195046,278713,251648,235150,253021,227728,216683,155324,233317,186811,223102,257831,184543,130346
81,20190131,330008,298210,250682,215550,164588,26050,150805,81991,201834,131071,82962,46962,23543,97052,103349,29906,16890,52254,40929,32565,28075,28386,49559,49964,15444,24018,60326,17373,49266,153577,79788,66551,137560,97981,101565,116124,140456,132388,125574,122443,153910,35865,13296,17788,74676,37953,22008,15774,16090,14041,15900,8953,9193,16237,146935,22584,22233,30778,122514,11955,26619,35717,23141,21896,45042,33052,140527,100432,52898,84806,82119,95206,103864,352778,319838,63359,153588
82,20190201,295104,339340,446087,511736,281916,242162,176354,196096,94837,13541,54472,58385,25277,5748,57234,151619,39467,72303,64746,136535,69436,135597,158067,138749,88754,107426,55531,42832,58405,47437,18802,22150,10232,18551,15292,40318,31852,41386,14638,53069,136356,30736,42950,95806,100614,114674,53227,80534,43018,25906,24264,43676,39157,49468,36178,49937,29675,32744,36555,67285,122598,108829,80945,75263,59526,69597,96184,90422,103774,91502,66488,34035,29702,33748,77675,116854,173197
83,20190207,172498,189942,196639,267413,179346,191895,189992,68169,164400,93735,61938,76932,19445,69588,91868,45371,87773,66538,30596,114228,176705,94725,66344,72788,68539,20423,8655,61867,14640,26024,34249,22884,8375,25109,26016,4872,18100,8190,2176,7825,10450,11991,67661,42218,55122,36035,79982,51041,43661,21718,22494,12156,71387,11371,11143,11912,12567,16191,62062,18326,14189,75443,39012,25728,24540,26569,26169,62706,38394,41712,62573,36230,89791,68288,55852,45429,62689
84,20190208,183567,237857,173335,79522,63478,102082,25822,36830,30279,29982,51298,77883,29870,18730,189154,69258,154720,90593,87517,80265,17095,18792,70448,48437,118989,78843,69507,73119,111097,139079,50182,53236,48941,71619,77100,35317,152438,105459,34482,46195,58310,39725,52644,34219,30579,30940,32387,30497,39848,43005,33890,52188,48489,59371,83252,66088,55436,35948,63209,68334,55592,119532,50792,56121,85014,116123,67153,103825,118439,129604,84308,136212,124356,151599,164252,91966,205412
85,20190211,176044,68052,25607,82836,73188,47555,39107,29238,32515,72816,50797,23073,74940,26743,44978,141458,105592,157726,227903,232589,238661,137756,84099,94717,104309,93416,38811,4634,15035,3558,1958,18923,7539,60605,29468,11530,5921,23246,13472,18933,33170,36786,1694,19203,15645,2081,5017,3686,4392,37669,13931,7235,13408,9191,1273,7045,19168,30312,69869,44072,45031,221221,303434,211342,189332,170847,210529,183358,181572,199882,181808,204613,242752,215694,226505,471290,177071
86,20190212,22782,128400,124314,52387,102626,57242,260963,226411,243992,291522,188121,135281,165165,118210,165150,157839,51493,21018,215377,38966,85721,130129,114281,76560,59538,41162,148861,66900,46220,113350,63087,135369,47362,74679,103944,91548,15623,27752,16217,21070,10698,25666,12310,13700,13944,12103,7885,18911,13036,17870,33255,37978,39132,131040,59742,163501,218126,201120,201939,106602,169961,98785,108923,121729,192724,141572,131017,96993,128692,126350,83230,331032,212178,303156,302767,439844,818242
87,20190213,250881,263142,39553,31376,120541,57681,47867,10904,19546,55398,19603,139911,31830,12808,31188,44566,20965,73296,37148,72165,15047,8826,31306,77015,42309,61183,6703,27405,76608,6929,21753,7074,7828,18356,4368,5003,3525,5730,35746,756,10299,9604,8826,1569,13984,1332,3003,4379,11744,1027,1708,20520,8398,9947,10612,20729,7122,4379,12326,8587,3353,3797,34207,13622,14299,16651,47972,40515,61671,39388,117369,45258,78223,63458,49115,21110,75258
88,20190214,108353,47343,180645,60765,62992,134618,160597,114348,47847,7049,62159,11375,25234,28041,49610,20503,17584,7688,44905,7573,14245,10460,4686,8475,5143,6672,2381,6077,25798,13823,28881,18131,9613,21405,19141,54011,29018,28276,35029,30274,32940,32057,41357,38522,21885,29164,44138,31163,27972,50519,36801,51165,35974,41388,32232,45802,34525,43523,39292,83246,60172,65124,88311,51275,61462,42260,87399,49074,50388,46428,42197,98515,98133,402845,345734,78747,187686
89,20190215,84971,27186,64930,159925,40131,19731,6203,94608,41058,41418,10233,8744,82400,11593,14693,5914,6358,6906,33254,101331,11846,70363,29578,51286,46858,10803,10524,35139,51137,13061,41006,24464,5774,101809,12174,21766,15799,14812,32687,29188,105155,16853,10694,25005,3345,8550,15466,16228,11827,11606,32303,33261,40339,2777,41542,52968,70405,61201,40183,91295,72199,74777,57191,79658,96123,105343,71588,62471,116106,75515,71765,101930,87740,90110,76616,99536,49931
90,20190218,208339,96318,50824,16972,54192,59652,17788,34430,20329,34513,63931,14980,79006,53626,34932,23979,43222,17983,94859,122120,27496,25021,18544,18531,74259,16907,20726,22825,111278,17295,19123,31943,10447,24527,47278,18541,18193,16900,23654,45956,60501,23360,51216,8581,22094,23518,12342,87172,72342,12882,10069,22481,6449,67317,53343,61548,76318,98693,63900,98854,106552,66034,102998,146539,98672,71271,84176,103372,131916,244854,129329,99717,117929,95077,274502,90669,153258
